Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry
2019,5-Jun,6/5/2019,Penang,Timur Laut,Hashim Yahya,"Hashim Yahya, Timur Laut, Penang",1,5.40552345,100.3146563,POINT (100.3146562885955 5.4055234500000005)
2019,5-Jun,6/5/2019,Penang,Timur Laut,Lebuh Mcnair,"Lebuh Mcnair, Timur Laut, Penang",1,5.4085153,100.3291076,POINT (100.3291076 5.4085153)
2019,5-Sep,9/5/2019,Penang,Barat Daya,Kampung Paya,"Kampung Paya, Barat Daya, Penang",1,5.2895892,100.2336355,POINT (100.2336355 5.2895892)
2019,5-Sep,9/5/2019,Penang,Barat Daya,Kampung Masjid,"Kampung Masjid, Barat Daya, Penang",1,5.295291,100.22732,POINT (100.22732 5.295291)
2019,5-Sep,9/5/2019,Penang,Barat Daya,Kampung Nelayan,"Kampung Nelayan, Barat Daya, Penang",1,5.2869876,100.22308,POINT (100.22308 5.2869876)
2019,5-Sep,9/5/2019,Penang,Barat Daya,Jalan Dato Ismail Hashim,"Jalan Dato Ismail Hashim, Barat Daya, Penang",1,5.3295935,100.2755074,POINT (100.2755074 5.3295935)
2019,5-Sep,9/5/2019,Penang,Barat Daya,Jalan Sultan Azlan Shah,"Jalan Sultan Azlan Shah, Barat Daya, Penang",1,5.3345459,100.2964719,POINT (100.2964719 5.3345459)
2019,5-Sep,9/5/2019,Penang,Barat Daya,Kampung Permatang Pasir,"Kampung Permatang Pasir, Barat Daya, Penang",1,5.3710492,100.2116181,POINT (100.21161807228279 5.3710492)
2019,29/5,29/5/2019,Penang,Barat Daya,Jalan Dato Ismail Hashim,"Jalan Dato Ismail Hashim, Barat Daya, Penang",1,5.3295935,100.2755074,POINT (100.2755074 5.3295935)
2019,24/7,24/7/2019,Penang,Barat Daya,Jalan Dato Ismail Hashim,"Jalan Dato Ismail Hashim, Barat Daya, Penang",1,5.3295935,100.2755074,POINT (100.2755074 5.3295935)
2019,24/7,24/7/2019,Penang,Barat Daya,Jalan Mahsuri,"Jalan Mahsuri, Barat Daya, Penang",1,5.3272182,100.2823683,POINT (100.2823683 5.3272182)
2019,24/7,24/7/2019,Penang,Barat Daya,Kg. Baru Sg. Ara,"Kg. Baru Sg. Ara, Barat Daya, Penang",1,5.31977335,100.2747856,POINT (100.27478563603682 5.31977335)
2019,24/7,24/7/2019,Penang,Barat Daya,Jalan Sultan Azlan Shah,"Jalan Sultan Azlan Shah, Barat Daya, Penang",1,5.3345459,100.2964719,POINT (100.2964719 5.3345459)
2019,9-Mar,3/9/2019,Penang,Barat Daya,Jalan Dato Ismail Hashim,"Jalan Dato Ismail Hashim, Barat Daya, Penang",1,5.3295935,100.2755074,POINT (100.2755074 5.3295935)
2019,6-Aug,8/6/2019,Perak,Kuala Kangsar,Kg Padang Asam,"Kg Padang Asam, Kuala Kangsar, Perak",1,4.7695738,100.8816273,POINT (100.8816273 4.7695738)
2019,6-Aug,8/6/2019,Perak,Kuala Kangsar,Kg Kuala Dal,"Kg Kuala Dal, Kuala Kangsar, Perak",1,4.7692202,100.8908368,POINT (100.8908368 4.7692202)
2019,7-Sep,9/7/2019,Perak,Kuala Kangsar,Kg Simpang Tiga Talang,"Kg Simpang Tiga Talang, Kuala Kangsar, Perak",1,4.7736025,100.9186148,POINT (100.9186148 4.7736025)
2019,16/09,16/09/2019,Perak,Kuala Kangsar,Kg Lintang,"Kg Lintang, Kuala Kangsar, Perak",1,4.9374385,101.1033608,POINT (101.1033608 4.9374385)
2019,16/09,16/09/2019,Perak,Kuala Kangsar,Kg Lasah,"Kg Lasah, Kuala Kangsar, Perak",1,4.9559953,101.1218833,POINT (101.1218833 4.9559953)
2019,18/10,18/10/2019,Perak,Kuala Kangsar,Kg Jenalik Hilir,"Kg Jenalik Hilir, Kuala Kangsar, Perak",1,4.9717309,100.93912,POINT (100.93912 4.9717309)
2019,26/10,26/10/2019,Perak,Kuala Kangsar,Kg Ulu Piol,"Kg Ulu Piol, Kuala Kangsar, Perak",1,4.572234,100.8745915,POINT (100.8745915 4.572234)
2019,13/10,13/10/2019,Perak,Hulu Perak,Kg Air Panas,"Kg Air Panas, Hulu Perak, Perak",1,5.4061332,101.1264269,POINT (101.1264269 5.4061332)
2019,13/10,13/10/2019,Perak,Hulu Perak,Kg Padang Kunyit,"Kg Padang Kunyit, Hulu Perak, Perak",1,5.4143924,101.1317785,POINT (101.1317785 5.4143924)
2019,18/10,18/10/2019,Perak,Hulu Perak,Kg Malau,"Kg Malau, Hulu Perak, Perak",1,5.2814456,101.0585693,POINT (101.0585693 5.2814456)
2019,18/10,18/10/2019,Perak,Hulu Perak,Kg Lawin,"Kg Lawin, Hulu Perak, Perak",1,5.2964492,101.0580436,POINT (101.0580436 5.2964492)
2019,18/10,18/10/2019,Perak,Hulu Perak,Kg Padang,"Kg Padang, Hulu Perak, Perak",1,5.4143924,101.1317785,POINT (101.1317785 5.4143924)
2019,29/9,29/9/2019,Perak,Perak Tengah,RPA Changkat Sodang,"RPA Changkat Sodang, Perak Tengah, Perak",1,4.3630342,100.9381415,POINT (100.9381415 4.3630342)
2019,17/10,17/10/2019,Perak,Perak Tengah,SMK Lambor Kiri,"SMK Lambor Kiri, Perak Tengah, Perak",1,4.2498276,100.8972257,POINT (100.89722565920444 4.2498276)
2019,19/10,19/10/2019,Perak,Kerian,Kg Perlis,"Kg Perlis, Kerian, Perak",1,5.0489896,100.6335084,POINT (100.6335084 5.0489896)
2019,4-Apr,4/4/2019,Perak,Taiping,Taman Mas,"Taman Mas, Taiping, Perak",1,4.8238675,100.7358031,POINT (100.7358031 4.8238675)
2019,4-Apr,4/4/2019,Perak,Taiping,Taman Emas Air Kuning,"Taman Emas Air Kuning, Taiping, Perak",1,4.82351785,100.738945,POINT (100.73894501156207 4.82351785)
2019,4-Apr,4/4/2019,Perak,Taiping,Jalan Taiping – Air Kuning,"Jalan Taiping – Air Kuning, Taiping, Perak",1,4.8050547,100.7409921,POINT (100.7409921 4.8050547)
2019,24/10,24/10/2019,Perak,Taiping,"Kampung Expo,Kamunting","Kampung Expo,Kamunting, Taiping, Perak",1,4.9016907,100.7244766,POINT (100.7244766 4.9016907)
2019,12-Dec,12/12/2019,Perak,Kampar,"Kg. Wah Loong,Kampar","Kg. Wah Loong,Kampar, Kampar, Perak",1,4.3104586,101.1470908,POINT (101.14709080619906 4.3104586000000005)
2019,23/12,23/12/2019,Perak,Kampar,Pekan Gopeng,"Pekan Gopeng, Kampar, Perak",1,4.4741157,101.1663143,POINT (101.16631427163836 4.4741157000000005)
2019,21/10,21/10/2019,Perak,Kinta,Taman Muda Simpang Pulai,"Taman Muda Simpang Pulai, Kinta, Perak",1,4.5273405,101.122511,POINT (101.122511 4.5273405)
2019,11-Jan,1/11/2019,Perak,Kinta,Kampung Baru Tambun,"Kampung Baru Tambun, Kinta, Perak",1,4.5986988,101.1399522,POINT (101.1399522 4.598698799999999)
2019,21/8,21/8/2019,Perak,Kinta,"Kg. Cik Zainal,Chemor","Kg. Cik Zainal,Chemor, Kinta, Perak",1,4.7244145,101.1294738,POINT (101.1294738 4.7244145)
2019,31/01,31/01/2019,Perak,Kinta,Kampung Pasir Puteh,"Kampung Pasir Puteh, Kinta, Perak",1,4.5624356,101.0746689,POINT (101.07466890676207 4.562435600000001)
2019,30/10,30/10/2019,Perak,Kinta,Taman Golf,"Taman Golf, Kinta, Perak",1,4.5815754,101.1131443,POINT (101.1131443 4.5815754)
2019,30/10,30/10/2019,Perak,Kinta,Kg Sungai Rokam,"Kg Sungai Rokam, Kinta, Perak",1,4.57858895,101.114876,POINT (101.11487600790926 4.57858895)
2019,30/10,30/10/2019,Perak,Kinta,Taman Maju Rapat,"Taman Maju Rapat, Kinta, Perak",1,4.57522715,101.1042175,POINT (101.10421753874866 4.57522715)
2019,11-Jan,1/11/2019,Perak,Kinta,Kampung Ampang Baru,"Kampung Ampang Baru, Kinta, Perak",1,4.587072,101.1303616,POINT (101.1303615891958 4.587072)
2019,18/11,18/11/2019,Perak,Kinta,Kampung Seri Kinta,"Kampung Seri Kinta, Kinta, Perak",1,4.6568437,101.0940286,POINT (101.0940286 4.6568437)
2019,18/11,18/11/2019,Perak,Kinta,Kg Sg Rokam,"Kg Sg Rokam, Kinta, Perak",1,4.57858895,101.114876,POINT (101.11487600790926 4.57858895)
2019,17/10,17/10/2019,Perak,Batang Padang,Kampung Klah Baru,"Kampung Klah Baru, Batang Padang, Perak",1,3.9485994,101.3316669,POINT (101.3316669 3.9485994)
2019,18/01,18/01/2019,Perak,Batang Padang,Kampung Batu 6,"Kampung Batu 6, Batang Padang, Perak",1,4.078956,101.2419508,POINT (101.2419508 4.078956)
2019,10-Aug,8/10/2019,Perak,Batang Padang,FELDA Besout,"FELDA Besout, Batang Padang, Perak",1,3.8466389,101.2886479,POINT (101.2886479 3.8466389)
2019,10-Nov,11/10/2019,Perak,Batang Padang,Jalan Damai,"Jalan Damai, Batang Padang, Perak",1,4.1911945,101.2618527,POINT (101.2618527 4.1911945)
2019,10-Nov,11/10/2019,Perak,Batang Padang,Kampung Sami,"Kampung Sami, Batang Padang, Perak",1,4.2055299,101.260179,POINT (101.260179 4.2055299)
2019,10-Nov,11/10/2019,Perak,Batang Padang,Kampung Pahang,"Kampung Pahang, Batang Padang, Perak",1,4.21779505,101.276133,POINT (101.27613295094892 4.21779505)
2019,14/10,14/10/2019,Perak,Batang Padang,Kampung Lubuk Mas,"Kampung Lubuk Mas, Batang Padang, Perak",1,4.2591146,101.2426902,POINT (101.2426902 4.2591146)
2019,27/10,27/10/2019,Perak,Batang Padang,Kampung Pasir,"Kampung Pasir, Batang Padang, Perak",1,4.0691778,101.287303,POINT (101.287303 4.0691778)
2019,27/10,27/10/2019,Perak,Batang Padang,Taman Sri Chenderiang,"Taman Sri Chenderiang, Batang Padang, Perak",1,4.2325067,101.2185213,POINT (101.2185213 4.2325067)
2019,25/10,25/10/2019,Perak,Hilir Perak,Kg. Batu 14,"Kg. Batu 14, Hilir Perak, Perak",1,4.0097196,101.1802409,POINT (101.1802409 4.0097196)
2019,27/10,27/10/2019,Perak,Hilir Perak,Kg Selabak,"Kg Selabak, Hilir Perak, Perak",1,3.9751343,101.0501887,POINT (101.0501887 3.9751343)
2019,28/10,28/10/2019,Perak,Hilir Perak,Kg. Baru,"Kg. Baru, Hilir Perak, Perak",1,4.0666878,101.1875687,POINT (101.1875687 4.0666878)
2019,10-Sep,9/10/2019,Perlis,Arau,Kg Padang Nyu,"Kg Padang Nyu, Arau, Perlis",1,6.4540845,100.269629,POINT (100.269629 6.4540845)
2019,15 /1,15 /1/2019,Sabah,Beluran,Kg. Basai,"Kg. Basai, Beluran, Sabah",1,6.0379927,117.2390266,POINT (117.2390266 6.0379927)
2019,15 /1,15 /1/2019,Sabah,Beluran,Kg. Sualog,"Kg. Sualog, Beluran, Sabah",1,5.8825565,117.3784228,POINT (117.3784228 5.8825565)
2019,15 /1,15 /1/2019,Sabah,Beluran,Kg. Botitian,"Kg. Botitian, Beluran, Sabah",1,6.0493527,117.312438,POINT (117.312438 6.0493527)
2019,15 /1,15 /1/2019,Sabah,Beluran,Kg. Nangoh,"Kg. Nangoh, Beluran, Sabah",1,6.0976279,117.2250106,POINT (117.2250106 6.0976279)
2019,26 /1,26 /1/2019,Sabah,Kota Belud,Kg. Siasai,"Kg. Siasai, Kota Belud, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735)
2019,26 /1,26 /1/2019,Sabah,Kota Belud,Kg. Kota Belud,"Kg. Kota Belud, Kota Belud, Sabah",1,6.3432786,116.3214984,POINT (116.3214984 6.3432786)
2019,26 /1,26 /1/2019,Sabah,Kota Belud,Kg. Lebak Engad,"Kg. Lebak Engad, Kota Belud, Sabah",1,6.3698796,116.4234523,POINT (116.4234523 6.3698796)
2019,26 /1,26 /1/2019,Sabah,Kota Belud,Kg. Sembirai,"Kg. Sembirai, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,26 /1,26 /1/2019,Sabah,Kota Belud,Kg. Lebak Moyoh,"Kg. Lebak Moyoh, Kota Belud, Sabah",1,6.3539105,116.408177,POINT (116.408177 6.3539105)
2019,26 /1,26 /1/2019,Sabah,Kota Belud,Kg. Sadok-Sadok,"Kg. Sadok-Sadok, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,26 /1,26 /1/2019,Sabah,Kota Marudu,Kg. Masolog,"Kg. Masolog, Kota Marudu, Sabah",1,6.4747019,116.8489498,POINT (116.8489498 6.4747019)
2019,26 /1,26 /1/2019,Sabah,Kota Marudu,Kg. Salimandut,"Kg. Salimandut, Kota Marudu, Sabah",1,6.4860679,116.8662016,POINT (116.8662016 6.4860679)
2019,26 /1,26 /1/2019,Sabah,Kota Marudu,Kg. Morion,"Kg. Morion, Kota Marudu, Sabah",1,6.5157894,116.8526861,POINT (116.8526861 6.5157894)
2019,26 /1,26 /1/2019,Sabah,Kota Marudu,Kg. Ranau,"Kg. Ranau, Kota Marudu, Sabah",1,6.2354077,116.7681107,POINT (116.7681107 6.2354077)
2019,26 /1,26 /1/2019,Sabah,Kota Marudu,Kg. Marudu Laut,"Kg. Marudu Laut, Kota Marudu, Sabah",1,6.66726,116.6231166,POINT (116.6231166 6.66726)
2019,26 /1,26 /1/2019,Sabah,Kudat,Kg. Tinangol,"Kg. Tinangol, Kudat, Sabah",1,6.7723729,116.7038484,POINT (116.7038484 6.7723729)
2019,5-Mar,3/5/2019,Sabah,Tawau,Kg Baru,"Kg Baru, Tawau, Sabah",1,4.2931376,117.8812524,POINT (117.8812524 4.2931376)
2019,5-Mar,3/5/2019,Sabah,Tawau,Balung,"Balung, Tawau, Sabah",1,4.3654738,118.1039281,POINT (118.1039281 4.3654738)
2019,5-Mar,3/5/2019,Sabah,Tawau,Jalan Chong Thien Vun,"Jalan Chong Thien Vun, Tawau, Sabah",1,4.2593766,117.9098957,POINT (117.9098957 4.2593766)
2019,6-Aug,8/6/2019,Sabah,Penampang,Kg. Tindai,"Kg. Tindai, Penampang, Sabah",1,5.923056,116.136944,POINT (116.136944 5.923056)
2019,6-Aug,8/6/2019,Sabah,Penampang,"Kg. Kolopis,","Kg. Kolopis,, Penampang, Sabah",1,5.9234404,116.1271721,POINT (116.1271721 5.9234404)
2019,6-Sep,9/6/2019,Sabah,Papar,Kg. Limbahau,"Kg. Limbahau, Papar, Sabah",1,5.7169669,115.9486897,POINT (115.9486897 5.7169669)
2019,13/6,13/6/2019,Sabah,Penampang,Kg. Sugud,"Kg. Sugud, Penampang, Sabah",1,5.8554621,116.0933652,POINT (116.0933652 5.8554621)
2019,13/6,13/6/2019,Sabah,Penampang,Kg. Limbanak,"Kg. Limbanak, Penampang, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2019,22/6,22/6/2019,Sabah,Tawau,Kg. Baru,"Kg. Baru, Tawau, Sabah",1,4.2931376,117.8812524,POINT (117.8812524 4.2931376)
2019,28/6,28/6/2019,Sabah,Tawau,Kg. Baru,"Kg. Baru, Tawau, Sabah",1,4.2931376,117.8812524,POINT (117.8812524 4.2931376)
2019,7-Aug,8/7/2019,Sabah,Tawau,Kg. Baru,"Kg. Baru, Tawau, Sabah",1,4.2931376,117.8812524,POINT (117.8812524 4.2931376)
2019,13/7,13/7/2019,Sabah,Sandakan,Kg. Jaya Bakti,"Kg. Jaya Bakti, Sandakan, Sabah",1,5.7681783,117.7092373,POINT (117.7092373 5.7681783)
2019,22/7,22/7/2019,Sabah,Beaufort,Kg. Lingkungan,"Kg. Lingkungan, Beaufort, Sabah",1,5.2010737,115.6362248,POINT (115.6362248 5.2010737)
2019,22/7,22/7/2019,Sabah,Beaufort,SK. Lingkungan,"SK. Lingkungan, Beaufort, Sabah",1,5.2010737,115.6362248,POINT (115.6362248 5.2010737)
2019,10-Jan,1/10/2019,Sabah,Keningau,Kg. Ria,"Kg. Ria, Keningau, Sabah",1,5.3400655,116.1656065,POINT (116.1656065 5.3400655)
2019,10-Aug,8/10/2019,Sabah,Kota Belud,Kg. Siasai,"Kg. Siasai, Kota Belud, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735)
2019,10-Aug,8/10/2019,Sabah,Kota Belud,Kg. Kota Belud,"Kg. Kota Belud, Kota Belud, Sabah",1,6.3432786,116.3214984,POINT (116.3214984 6.3432786)
2019,10-Aug,8/10/2019,Sabah,Kota Belud,Kg. Lebak Engad,"Kg. Lebak Engad, Kota Belud, Sabah",1,6.3698796,116.4234523,POINT (116.4234523 6.3698796)
2019,10-Aug,8/10/2019,Sabah,Kota Belud,Kg. Sembirai,"Kg. Sembirai, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,10-Aug,8/10/2019,Sabah,Kota Belud,Kg. Sadok-Sadok,"Kg. Sadok-Sadok, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,10-Aug,8/10/2019,Sabah,Kota Belud,Kg. Linau,"Kg. Linau, Kota Belud, Sabah",1,6.3758949,116.4431136,POINT (116.4431136 6.3758949)
2019,10-Oct,10/10/2019,Sabah,Kota Belud,Kg. Siasai,"Kg. Siasai, Kota Belud, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735)
2019,10-Oct,10/10/2019,Sabah,Kota Belud,Kg. Kota Belud,"Kg. Kota Belud, Kota Belud, Sabah",1,6.3432786,116.3214984,POINT (116.3214984 6.3432786)
2019,10-Oct,10/10/2019,Sabah,Kota Belud,Kg. Lebak Engad,"Kg. Lebak Engad, Kota Belud, Sabah",1,6.3698796,116.4234523,POINT (116.4234523 6.3698796)
2019,10-Oct,10/10/2019,Sabah,Kota Belud,Kg. Sembirai,"Kg. Sembirai, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,10-Oct,10/10/2019,Sabah,Kota Belud,Kg. Sadok-Sadok,"Kg. Sadok-Sadok, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,10-Oct,10/10/2019,Sabah,Kota Belud,Kg. Linau,"Kg. Linau, Kota Belud, Sabah",1,6.3758949,116.4431136,POINT (116.4431136 6.3758949)
2019,11-Apr,4/11/2019,Sabah,Tawau,Kg. Baru,"Kg. Baru, Tawau, Sabah",1,4.2931376,117.8812524,POINT (117.8812524 4.2931376)
2019,11-Jul,7/11/2019,Sabah,Beaufort,Kg. Montenior,"Kg. Montenior, Beaufort, Sabah",1,5.3392788,115.7510607,POINT (115.7510607 5.3392788)
2019,23/11,23/11/2019,Sabah,Penampang,Kg. Penampang Proper,"Kg. Penampang Proper, Penampang, Sabah",1,5.891667,116.096944,POINT (116.096944 5.891667)
2019,23/11,23/11/2019,Sabah,Penampang,Kg. Kolopis / Tindai,"Kg. Kolopis / Tindai, Penampang, Sabah",1,5.923056,116.136944,POINT (116.136944 5.923056)
2019,23/11,23/11/2019,Sabah,Penampang,Kg. Kituau / Limbanak,"Kg. Kituau / Limbanak, Penampang, Sabah",1,5.8780506,116.1026935,POINT (116.1026935 5.8780506)
2019,19/1,19/1/2019,Sabah,Beaufort,Kg. Bakalau,"Kg. Bakalau, Beaufort, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344)
2019,12-Oct,10/12/2019,Sabah,Membakut,SK. Pekan Membakut,"SK. Pekan Membakut, Membakut, Sabah",1,5.4753235,115.8008912,POINT (115.8008912 5.4753235)
2019,12-Oct,10/12/2019,Sabah,Membakut,Kg. Bawan,"Kg. Bawan, Membakut, Sabah",1,5.486863,115.8177423,POINT (115.8177423 5.486863)
2019,12-Oct,10/12/2019,Sabah,Membakut,Kg. Limadang,"Kg. Limadang, Membakut, Sabah",1,5.493333,115.799722,POINT (115.799722 5.493333)
2019,12-Oct,10/12/2019,Sabah,Membakut,Kg. Bandau,"Kg. Bandau, Membakut, Sabah",1,5.493333,115.799722,POINT (115.799722 5.493333)
2019,19/12,19/12/2019,Sabah,Beaufort,Kg. Bakalau,"Kg. Bakalau, Beaufort, Sabah",1,5.3511344,115.731229,POINT (115.731229 5.3511344)
2019,19/12,19/12/2019,Sabah,Beaufort,Kg. Bingkul,"Kg. Bingkul, Beaufort, Sabah",1,5.3539278,115.7274393,POINT (115.7274393 5.3539278)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Siasai,"Kg. Siasai, Kota Belud, Sabah",1,6.34934735,116.4331391,POINT (116.4331391 6.34934735)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Kota Belud,"Kg. Kota Belud, Kota Belud, Sabah",1,6.3432786,116.3214984,POINT (116.3214984 6.3432786)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Lebak Engad,"Kg. Lebak Engad, Kota Belud, Sabah",1,6.3698796,116.4234523,POINT (116.4234523 6.3698796)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Sembirai,"Kg. Sembirai, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Lebak Moyoh,"Kg. Lebak Moyoh, Kota Belud, Sabah",1,6.3539105,116.408177,POINT (116.408177 6.3539105)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Sadok-Sadok,"Kg. Sadok-Sadok, Kota Belud, Sabah",1,6.3736845,116.4096035,POINT (116.4096035 6.3736845)
2019,23/12,23/12/2019,Sabah,Kota Belud,Kg. Linau,"Kg. Linau, Kota Belud, Sabah",1,6.3758949,116.4431136,POINT (116.4431136 6.3758949)
2019,1-Jul,7/1/2019,Sarawak,Kuching,Lorong Dogan 3,"Lorong Dogan 3, Kuching, Sarawak",1,1.5148021,110.3273502,POINT (110.3273502 1.5148021)
2019,1-Jul,7/1/2019,Sarawak,Kuching,Tabuan Dayak,"Tabuan Dayak, Kuching, Sarawak",1,1.7009289,109.8613429,POINT (109.8613429 1.7009289)
2019,1-Aug,8/1/2019,Sarawak,Kuching,Padang Merdeka,"Padang Merdeka, Kuching, Sarawak",1,1.55696955,110.3435283,POINT (110.34352828466515 1.5569695499999998)
2019,1-Aug,8/1/2019,Sarawak,Kuching,Jalan Mendu,"Jalan Mendu, Kuching, Sarawak",1,1.5436179,110.3582172,POINT (110.3582172 1.5436179)
2019,1-Aug,8/1/2019,Sarawak,Bau,Kampung Jugan,"Kampung Jugan, Bau, Sarawak",1,1.4845709,110.0941038,POINT (110.0941038 1.4845709)
2019,13/01,13/01/2019,Sarawak,Lundu,Kampung Sebat Melayu,"Kampung Sebat Melayu, Lundu, Sarawak",1,1.7990534,109.7364452,POINT (109.7364452 1.7990534)
2019,19/01,19/01/2019,Sarawak,Kuching,Kampung Buntal,"Kampung Buntal, Kuching, Sarawak",1,1.7013947,110.3685521,POINT (110.3685521 1.7013947)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Temaga Melayu,"Kampung Temaga Melayu, Lundu, Sarawak",1,1.7801798,109.74314,POINT (109.74314 1.7801798)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Temaga Dayak,"Kampung Temaga Dayak, Lundu, Sarawak",1,1.7716009,109.7469166,POINT (109.7469166 1.7716009)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Temaga Cina,"Kampung Temaga Cina, Lundu, Sarawak",1,1.7736598,109.7479465,POINT (109.7479465 1.7736598)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Paon,"Kampung Paon, Lundu, Sarawak",1,1.7644146,109.7533679,POINT (109.7533679 1.7644146)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Sebako,"Kampung Sebako, Lundu, Sarawak",1,1.7369415,109.7388485,POINT (109.7388485 1.7369415)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Judin,"Kampung Judin, Lundu, Sarawak",1,1.7445179,109.7485068,POINT (109.7485068 1.7445179)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Sebat Melayu,"Kampung Sebat Melayu, Lundu, Sarawak",1,1.7990534,109.7364452,POINT (109.7364452 1.7990534)
2019,20/01,20/01/2019,Sarawak,Lundu,Kampung Sebat Dayak,"Kampung Sebat Dayak, Lundu, Sarawak",1,1.8005976,109.7501781,POINT (109.7501781 1.8005976)
2019,30/01,30/01/2019,Sarawak,Bau,Jalan Buso,"Jalan Buso, Bau, Sarawak",1,1.4245461,110.1793743,POINT (110.1793743 1.4245461)
2019,30/01,30/01/2019,Sarawak,Bau,Kampung Jugan,"Kampung Jugan, Bau, Sarawak",1,1.4845709,110.0941038,POINT (110.0941038 1.4845709)
2019,29/10,29/10/2019,Sarawak,Lundu,Kampung Stunggang Melayu,"Kampung Stunggang Melayu, Lundu, Sarawak",1,1.6549233,109.860728,POINT (109.860728 1.6549233)
2019,31/10,31/10/2019,Sarawak,Bau,Kampung Skio,"Kampung Skio, Bau, Sarawak",1,1.3758267,110.2107027,POINT (110.2107027 1.3758267)
2019,12-Jul,7/12/2019,Sarawak,Lundu,Kampung Sebat Dayak,"Kampung Sebat Dayak, Lundu, Sarawak",1,1.8005976,109.7501781,POINT (109.7501781 1.8005976)
2019,12-Jul,7/12/2019,Sarawak,Lundu,Kampung Sebat Melayu,"Kampung Sebat Melayu, Lundu, Sarawak",1,1.7990534,109.7364452,POINT (109.7364452 1.7990534)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Jalan Ensing Timur,"Jalan Ensing Timur, Kuching, Sarawak",1,1.5269465,110.3167664,POINT (110.3167664 1.5269465)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Jalan Hup Kee,"Jalan Hup Kee, Kuching, Sarawak",1,1.5083352,110.3355605,POINT (110.3355605 1.5083352)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Underpass Batu 3,"Underpass Batu 3, Kuching, Sarawak",1,1.5211931,110.3366657,POINT (110.3366657 1.5211931)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Taman Hui Sing Lorong 6,"Taman Hui Sing Lorong 6, Kuching, Sarawak",1,1.5096833,110.3431721,POINT (110.3431721 1.5096833)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Jalan Tong Wei Tah,"Jalan Tong Wei Tah, Kuching, Sarawak",1,1.5227025,110.3429722,POINT (110.3429722 1.5227025)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Jalan Stapok,"Jalan Stapok, Kuching, Sarawak",1,1.5320999,110.3225881,POINT (110.3225881 1.5320999)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Tabuan Dayak,"Tabuan Dayak, Kuching, Sarawak",1,1.7009289,109.8613429,POINT (109.8613429 1.7009289)
2019,12-Nov,11/12/2019,Sarawak,Kuching,Jalan Mendu,"Jalan Mendu, Kuching, Sarawak",1,1.5436179,110.3582172,POINT (110.3582172 1.5436179)
2019,12-Nov,11/12/2019,Sarawak,Kuching,"Jalan Field Field Force,Batu Kawa","Jalan Field Field Force,Batu Kawa, Kuching, Sarawak",1,1.5198428,110.2943521,POINT (110.2943521 1.5198428)
